Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,5,2,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,5,2,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,2,13,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,8,3,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,12,3,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,10,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,6,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,5,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,13,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,..,3,15,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,11,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,13,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,13,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,15,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,15,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,16,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,17,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,1,17,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,2,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,6,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,11,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,..,3,14,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,15,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,15,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,16,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,1,17,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,2,14,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,5,3,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,8,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,7,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,10,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,8,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,11,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,8,3,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,6,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,9,3,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,7,3,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,5,3,11,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,13,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,14,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,..,3,16,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,11,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,1,15,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,2,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,6,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,..,3,12,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,14,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,17,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,1,17,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,2,16,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,13,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,..,3,15,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,11,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,14,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,15,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,1,15,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,0,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,8,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,11,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,12,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,2,13,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,3,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,4,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,13,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,..,3,13,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,9,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,10,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,14,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,15,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,1,16,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,2,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,7,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,8,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,9,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,2,10,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,0,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,1,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,1,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,2,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,3,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,4,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,5,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,5,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,5,3,6,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,6,2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,7,1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,..,3,7,2
